Result,model_param,Score,type,C,gamma,coef0,kernel
0.6373684210526316,32768.0 / 0.01562 / 1.0,Accuracy,test,32768.0,0.015625,1.0,sigmoid
0.5563157894736841,32768.0 / 0.03125 / 1.0,Accuracy,test,32768.0,0.03125,1.0,sigmoid
0.5257894736842105,32768.0 / 0.0625 / 1.0,Accuracy,test,32768.0,0.0625,1.0,sigmoid
0.5463157894736842,32768.0 / 0.125 / 1.0,Accuracy,test,32768.0,0.125,1.0,sigmoid
0.4557894736842104,32768.0 / 0.25 / 1.0,Accuracy,test,32768.0,0.25,1.0,sigmoid
0.3446651411136536,0.0625 / 0.125 / 0.0,F1,train,0.0625,0.125,0.0,sigmoid
0.294982492399996,0.0625 / 0.25 / 0.0,F1,train,0.0625,0.25,0.0,sigmoid
0.2824296620226315,0.0625 / 0.5 / 0.0,F1,train,0.0625,0.5,0.0,sigmoid
0.282799494199791,0.0625 / 1.0 / 0.0,F1,train,0.0625,1.0,0.0,sigmoid
0.2736666519830257,0.0625 / 2.0 / 0.0,F1,train,0.0625,2.0,0.0,sigmoid
0.2683614258082343,0.0625 / 4.0 / 0.0,F1,train,0.0625,4.0,0.0,sigmoid
0.2717826458548873,0.0625 / 8.0 / 0.0,F1,train,0.0625,8.0,0.0,sigmoid
0.3365370156159629,0.0625 / 0.125 / 0.1,F1,train,0.0625,0.125,0.1,sigmoid
0.2850439869651774,0.0625 / 0.25 / 0.1,F1,train,0.0625,0.25,0.1,sigmoid
0.2810770050178005,0.0625 / 0.5 / 0.1,F1,train,0.0625,0.5,0.1,sigmoid
0.282799494199791,0.0625 / 1.0 / 0.1,F1,train,0.0625,1.0,0.1,sigmoid
0.2813195787663872,0.0625 / 2.0 / 0.1,F1,train,0.0625,2.0,0.1,sigmoid
0.2670325221537492,0.0625 / 4.0 / 0.1,F1,train,0.0625,4.0,0.1,sigmoid
0.2692456479690522,0.0625 / 8.0 / 0.1,F1,train,0.0625,8.0,0.1,sigmoid
0.2905059288537549,0.0625 / 0.25 / 1.0,F1,train,0.0625,0.25,1.0,sigmoid
0.268084451171773,0.0625 / 0.5 / 1.0,F1,train,0.0625,0.5,1.0,sigmoid
0.2700610545790934,0.0625 / 1.0 / 1.0,F1,train,0.0625,1.0,1.0,sigmoid
0.2773933600575599,0.0625 / 2.0 / 1.0,F1,train,0.0625,2.0,1.0,sigmoid
0.2782272306786645,0.0625 / 4.0 / 1.0,F1,train,0.0625,4.0,1.0,sigmoid
0.2549206349206349,0.0625 / 8.0 / 1.0,F1,train,0.0625,8.0,1.0,sigmoid
0.3814192343604108,0.125 / 0.03125 / 0.0,F1,train,0.125,0.03125,0.0,sigmoid
0.4566917293233083,0.125 / 0.0625 / 0.0,F1,train,0.125,0.0625,0.0,sigmoid
0.3430244130905685,0.125 / 0.125 / 0.0,F1,train,0.125,0.125,0.0,sigmoid
0.2901437652356874,0.125 / 0.25 / 0.0,F1,train,0.125,0.25,0.0,sigmoid
0.2783677664713742,0.125 / 0.5 / 0.0,F1,train,0.125,0.5,0.0,sigmoid
0.2598581560283688,0.125 / 1.0 / 0.0,F1,train,0.125,1.0,0.0,sigmoid
0.241016548463357,0.125 / 2.0 / 0.0,F1,train,0.125,2.0,0.0,sigmoid
0.3420397146712936,0.125 / 0.03125 / 0.1,F1,train,0.125,0.03125,0.1,sigmoid
0.4532467532467532,0.125 / 0.0625 / 0.1,F1,train,0.125,0.0625,0.1,sigmoid
0.3266666666666666,0.125 / 0.125 / 0.1,F1,train,0.125,0.125,0.1,sigmoid
0.2818984004423843,0.125 / 0.25 / 0.1,F1,train,0.125,0.25,0.1,sigmoid
0.2749527186761229,0.125 / 0.5 / 0.1,F1,train,0.125,0.5,0.1,sigmoid
0.2662349676225717,0.125 / 1.0 / 0.1,F1,train,0.125,1.0,0.1,sigmoid
0.2255891640193428,0.125 / 2.0 / 0.1,F1,train,0.125,2.0,0.1,sigmoid
0.2001182557280118,0.125 / 4.0 / 0.1,F1,train,0.125,4.0,0.1,sigmoid
0.2930667007411193,0.125 / 0.125 / 1.0,F1,train,0.125,0.125,1.0,sigmoid
0.2760353168843735,0.125 / 0.25 / 1.0,F1,train,0.125,0.25,1.0,sigmoid
0.2752433169667211,0.125 / 0.5 / 1.0,F1,train,0.125,0.5,1.0,sigmoid
0.2598815526210484,0.125 / 1.0 / 1.0,F1,train,0.125,1.0,1.0,sigmoid
0.260058538781943,0.125 / 2.0 / 1.0,F1,train,0.125,2.0,1.0,sigmoid
0.214838553367693,0.125 / 4.0 / 1.0,F1,train,0.125,4.0,1.0,sigmoid
0.4215686274509804,0.25 / 0.01562 / 0.0,F1,train,0.25,0.015625,0.0,sigmoid
0.458577817091749,0.25 / 0.03125 / 0.0,F1,train,0.25,0.03125,0.0,sigmoid
0.4371165066817241,0.25 / 0.0625 / 0.0,F1,train,0.25,0.0625,0.0,sigmoid
0.3286454106490976,0.25 / 0.125 / 0.0,F1,train,0.25,0.125,0.0,sigmoid
0.2454539927316945,0.25 / 0.25 / 0.0,F1,train,0.25,0.25,0.0,sigmoid
0.2307943593049976,0.25 / 0.5 / 0.0,F1,train,0.25,0.5,0.0,sigmoid
0.2492961530195573,0.25 / 1.0 / 0.0,F1,train,0.25,1.0,0.0,sigmoid
0.2371904761904761,0.25 / 2.0 / 0.0,F1,train,0.25,2.0,0.0,sigmoid
0.4163398692810457,0.25 / 0.01562 / 0.1,F1,train,0.25,0.015625,0.1,sigmoid
0.4533490589218144,0.25 / 0.03125 / 0.1,F1,train,0.25,0.03125,0.1,sigmoid
0.4244871070958027,0.25 / 0.0625 / 0.1,F1,train,0.25,0.0625,0.1,sigmoid
0.3169155844155844,0.25 / 0.125 / 0.1,F1,train,0.25,0.125,0.1,sigmoid
0.2574016763378465,0.25 / 0.25 / 0.1,F1,train,0.25,0.25,0.1,sigmoid
0.2069999014098393,0.25 / 0.5 / 0.1,F1,train,0.25,0.5,0.1,sigmoid
0.2473947990543735,0.25 / 1.0 / 0.1,F1,train,0.25,1.0,0.1,sigmoid
0.2325819418676561,0.25 / 2.0 / 0.1,F1,train,0.25,2.0,0.1,sigmoid
0.212953448045885,0.25 / 4.0 / 0.1,F1,train,0.25,4.0,0.1,sigmoid
0.3802006473536932,0.25 / 0.0625 / 1.0,F1,train,0.25,0.0625,1.0,sigmoid
0.2819736935424576,0.25 / 0.125 / 1.0,F1,train,0.25,0.125,1.0,sigmoid
0.2650235508726074,0.25 / 0.25 / 1.0,F1,train,0.25,0.25,1.0,sigmoid
0.2177817240103588,0.25 / 0.5 / 1.0,F1,train,0.25,0.5,1.0,sigmoid
0.2111100646077641,0.25 / 2.0 / 1.0,F1,train,0.25,2.0,1.0,sigmoid
0.2089738393256623,0.25 / 4.0 / 1.0,F1,train,0.25,4.0,1.0,sigmoid
0.4141176470588235,0.5 / 0.00781 / 0.0,F1,train,0.5,0.0078125,0.0,sigmoid
0.4549363605091159,0.5 / 0.01562 / 0.0,F1,train,0.5,0.015625,0.0,sigmoid
0.4566907464740282,0.5 / 0.03125 / 0.0,F1,train,0.5,0.03125,0.0,sigmoid
0.4274852760377027,0.5 / 0.0625 / 0.0,F1,train,0.5,0.0625,0.0,sigmoid
0.2987059382989077,0.5 / 0.125 / 0.0,F1,train,0.5,0.125,0.0,sigmoid
0.4215686274509804,0.5 / 0.00781 / 0.1,F1,train,0.5,0.0078125,0.1,sigmoid
0.4490540075679394,0.5 / 0.01562 / 0.1,F1,train,0.5,0.015625,0.1,sigmoid
0.4682696938424492,0.5 / 0.03125 / 0.1,F1,train,0.5,0.03125,0.1,sigmoid
0.3972145417306708,0.5 / 0.0625 / 0.1,F1,train,0.5,0.0625,0.1,sigmoid
0.2685976718291711,0.5 / 0.125 / 0.1,F1,train,0.5,0.125,0.1,sigmoid
0.4413533834586466,0.5 / 0.03125 / 1.0,F1,train,0.5,0.03125,1.0,sigmoid
0.3619413944733637,0.5 / 0.0625 / 1.0,F1,train,0.5,0.0625,1.0,sigmoid
0.2824065188177795,0.5 / 0.125 / 1.0,F1,train,0.5,0.125,1.0,sigmoid
0.2088412305415635,0.5 / 0.25 / 1.0,F1,train,0.5,0.25,1.0,sigmoid
0.3731652661064425,1.0 / 0.00391 / 0.0,F1,train,1.0,0.00390625,0.0,sigmoid
0.4465329991645781,1.0 / 0.00781 / 0.0,F1,train,1.0,0.0078125,0.0,sigmoid
0.4542827657378741,1.0 / 0.01562 / 0.0,F1,train,1.0,0.015625,0.0,sigmoid
0.4734548790276344,1.0 / 0.03125 / 0.0,F1,train,1.0,0.03125,0.0,sigmoid
0.377389854727316,1.0 / 0.0625 / 0.0,F1,train,1.0,0.0625,0.0,sigmoid
0.4141176470588235,1.0 / 0.00391 / 0.1,F1,train,1.0,0.00390625,0.1,sigmoid
0.4349363605091159,1.0 / 0.00781 / 0.1,F1,train,1.0,0.0078125,0.1,sigmoid
0.4490540075679394,1.0 / 0.01562 / 0.1,F1,train,1.0,0.015625,0.1,sigmoid
0.473983979556735,1.0 / 0.03125 / 0.1,F1,train,1.0,0.03125,0.1,sigmoid
0.3335994310169346,1.0 / 0.0625 / 0.1,F1,train,1.0,0.0625,0.1,sigmoid
0.3468016194331983,1.0 / 0.00781 / 1.0,F1,train,1.0,0.0078125,1.0,sigmoid
0.4490540075679394,1.0 / 0.01562 / 1.0,F1,train,1.0,0.015625,1.0,sigmoid
0.4327686805947675,1.0 / 0.03125 / 1.0,F1,train,1.0,0.03125,1.0,sigmoid
0.3134559375137902,1.0 / 0.0625 / 1.0,F1,train,1.0,0.0625,1.0,sigmoid
0.2346986794717886,1.0 / 0.125 / 1.0,F1,train,1.0,0.125,1.0,sigmoid
0.3731652661064425,2.0 / 0.00195 / 0.0,F1,train,2.0,0.001953125,0.0,sigmoid
0.4465329991645781,2.0 / 0.00391 / 0.0,F1,train,2.0,0.00390625,0.0,sigmoid
0.4542827657378741,2.0 / 0.00781 / 0.0,F1,train,2.0,0.0078125,0.0,sigmoid
0.4742391927531246,2.0 / 0.01562 / 0.0,F1,train,2.0,0.015625,0.0,sigmoid
0.4837917637917637,2.0 / 0.03125 / 0.0,F1,train,2.0,0.03125,0.0,sigmoid
0.3487357087357087,2.0 / 0.0625 / 0.0,F1,train,2.0,0.0625,0.0,sigmoid
0.3731652661064425,2.0 / 0.00195 / 0.1,F1,train,2.0,0.001953125,0.1,sigmoid
0.4465329991645781,2.0 / 0.00391 / 0.1,F1,train,2.0,0.00390625,0.1,sigmoid
0.4542827657378741,2.0 / 0.00781 / 0.1,F1,train,2.0,0.0078125,0.1,sigmoid
0.4793028322440086,2.0 / 0.01562 / 0.1,F1,train,2.0,0.015625,0.1,sigmoid
0.4726806526806526,2.0 / 0.03125 / 0.1,F1,train,2.0,0.03125,0.1,sigmoid
0.3328083157152924,2.0 / 0.0625 / 0.1,F1,train,2.0,0.0625,0.1,sigmoid
0.3377777777777778,2.0 / 0.00391 / 1.0,F1,train,2.0,0.00390625,1.0,sigmoid
0.4660474716202269,2.0 / 0.00781 / 1.0,F1,train,2.0,0.0078125,1.0,sigmoid
0.4682539682539682,2.0 / 0.01562 / 1.0,F1,train,2.0,0.015625,1.0,sigmoid
0.4012288786482335,2.0 / 0.03125 / 1.0,F1,train,2.0,0.03125,1.0,sigmoid
0.2841653617409358,2.0 / 0.0625 / 1.0,F1,train,2.0,0.0625,1.0,sigmoid
0.3731652661064425,4.0 / 0.00098 / 0.0,F1,train,4.0,0.0009765625,0.0,sigmoid
0.4465329991645781,4.0 / 0.00195 / 0.0,F1,train,4.0,0.001953125,0.0,sigmoid
0.4542827657378741,4.0 / 0.00391 / 0.0,F1,train,4.0,0.00390625,0.0,sigmoid
0.4786027534551622,4.0 / 0.03125 / 0.0,F1,train,4.0,0.03125,0.0,sigmoid
0.3863991488068096,4.0 / 0.0625 / 0.0,F1,train,4.0,0.0625,0.0,sigmoid
0.3731652661064425,4.0 / 0.00098 / 0.1,F1,train,4.0,0.0009765625,0.1,sigmoid
0.4465329991645781,4.0 / 0.00195 / 0.1,F1,train,4.0,0.001953125,0.1,sigmoid
0.4542827657378741,4.0 / 0.00391 / 0.1,F1,train,4.0,0.00390625,0.1,sigmoid
0.4742391927531246,4.0 / 0.00781 / 0.1,F1,train,4.0,0.0078125,0.1,sigmoid
0.4917171717171717,4.0 / 0.01562 / 0.1,F1,train,4.0,0.015625,0.1,sigmoid
0.4717078620304426,4.0 / 0.03125 / 0.1,F1,train,4.0,0.03125,0.1,sigmoid
0.3370808080808081,4.0 / 0.0625 / 0.1,F1,train,4.0,0.0625,0.1,sigmoid
0.3524458204334365,4.0 / 0.00195 / 1.0,F1,train,4.0,0.001953125,1.0,sigmoid
0.4719298245614034,4.0 / 0.00391 / 1.0,F1,train,4.0,0.00390625,1.0,sigmoid
0.4654282765737873,4.0 / 0.00781 / 1.0,F1,train,4.0,0.0078125,1.0,sigmoid
0.4561808561808561,4.0 / 0.01562 / 1.0,F1,train,4.0,0.015625,1.0,sigmoid
0.3843494282055859,4.0 / 0.03125 / 1.0,F1,train,4.0,0.03125,1.0,sigmoid
0.2714526506766669,4.0 / 0.0625 / 1.0,F1,train,4.0,0.0625,1.0,sigmoid
0.2270048019207683,4.0 / 0.125 / 1.0,F1,train,4.0,0.125,1.0,sigmoid
0.3731652661064425,8.0 / 0.00049 / 0.0,F1,train,8.0,0.00048828125,0.0,sigmoid
0.4465329991645781,8.0 / 0.00098 / 0.0,F1,train,8.0,0.0009765625,0.0,sigmoid
0.4542827657378741,8.0 / 0.00195 / 0.0,F1,train,8.0,0.001953125,0.0,sigmoid
0.3610895261589063,8.0 / 0.0625 / 0.0,F1,train,8.0,0.0625,0.0,sigmoid
0.2949156816390859,8.0 / 0.125 / 0.0,F1,train,8.0,0.125,0.0,sigmoid
0.3731652661064425,8.0 / 0.00049 / 0.1,F1,train,8.0,0.00048828125,0.1,sigmoid
0.4465329991645781,8.0 / 0.00098 / 0.1,F1,train,8.0,0.0009765625,0.1,sigmoid
0.4542827657378741,8.0 / 0.00195 / 0.1,F1,train,8.0,0.001953125,0.1,sigmoid
0.3477474747474747,8.0 / 0.0625 / 0.1,F1,train,8.0,0.0625,0.1,sigmoid
0.2733906271728549,8.0 / 0.125 / 0.1,F1,train,8.0,0.125,0.1,sigmoid
0.358328173374613,8.0 / 0.00098 / 1.0,F1,train,8.0,0.0009765625,1.0,sigmoid
0.4355555555555556,8.0 / 0.00195 / 1.0,F1,train,8.0,0.001953125,1.0,sigmoid
0.4490540075679394,8.0 / 0.00391 / 1.0,F1,train,8.0,0.00390625,1.0,sigmoid
0.4675725260864579,8.0 / 0.00781 / 1.0,F1,train,8.0,0.0078125,1.0,sigmoid
0.4407407407407407,8.0 / 0.01562 / 1.0,F1,train,8.0,0.015625,1.0,sigmoid
0.3606597394029358,8.0 / 0.03125 / 1.0,F1,train,8.0,0.03125,1.0,sigmoid
0.2714150400387765,8.0 / 0.0625 / 1.0,F1,train,8.0,0.0625,1.0,sigmoid
0.2088534322820037,8.0 / 0.25 / 1.0,F1,train,8.0,0.25,1.0,sigmoid
0.3731652661064425,16.0 / 0.00024 / 0.0,F1,train,16.0,0.000244140625,0.0,sigmoid
0.4465329991645781,16.0 / 0.00049 / 0.0,F1,train,16.0,0.00048828125,0.0,sigmoid
0.4542827657378741,16.0 / 0.00098 / 0.0,F1,train,16.0,0.0009765625,0.0,sigmoid
0.5469658912703883,16.0 / 0.03125 / 0.0,F1,train,16.0,0.03125,0.0,sigmoid
0.3842652792342232,16.0 / 0.0625 / 0.0,F1,train,16.0,0.0625,0.0,sigmoid
0.2949156816390859,16.0 / 0.125 / 0.0,F1,train,16.0,0.125,0.0,sigmoid
0.3731652661064425,16.0 / 0.00024 / 0.1,F1,train,16.0,0.000244140625,0.1,sigmoid
0.4465329991645781,16.0 / 0.00049 / 0.1,F1,train,16.0,0.00048828125,0.1,sigmoid
0.4542827657378741,16.0 / 0.00098 / 0.1,F1,train,16.0,0.0009765625,0.1,sigmoid
0.5248140944848838,16.0 / 0.03125 / 0.1,F1,train,16.0,0.03125,0.1,sigmoid
0.3481436100131752,16.0 / 0.0625 / 0.1,F1,train,16.0,0.0625,0.1,sigmoid
0.272810710357644,16.0 / 0.125 / 0.1,F1,train,16.0,0.125,0.1,sigmoid
0.3642105263157894,16.0 / 0.00049 / 1.0,F1,train,16.0,0.00048828125,1.0,sigmoid
0.4464985994397759,16.0 / 0.00098 / 1.0,F1,train,16.0,0.0009765625,1.0,sigmoid
0.4490540075679394,16.0 / 0.00195 / 1.0,F1,train,16.0,0.001953125,1.0,sigmoid
0.4704215289354608,16.0 / 0.00391 / 1.0,F1,train,16.0,0.00390625,1.0,sigmoid
0.4676094276094276,16.0 / 0.00781 / 1.0,F1,train,16.0,0.0078125,1.0,sigmoid
0.3632585156778705,16.0 / 0.03125 / 1.0,F1,train,16.0,0.03125,1.0,sigmoid
0.2518794326241135,16.0 / 0.0625 / 1.0,F1,train,16.0,0.0625,1.0,sigmoid
0.2238602132979033,16.0 / 0.125 / 1.0,F1,train,16.0,0.125,1.0,sigmoid
0.2098330241187384,16.0 / 0.25 / 1.0,F1,train,16.0,0.25,1.0,sigmoid
0.3731652661064425,32.0 / 0.00012 / 0.0,F1,train,32.0,0.0001220703125,0.0,sigmoid
0.4465329991645781,32.0 / 0.00024 / 0.0,F1,train,32.0,0.000244140625,0.0,sigmoid
0.4542827657378741,32.0 / 0.00049 / 0.0,F1,train,32.0,0.00048828125,0.0,sigmoid
0.4973511487169427,32.0 / 0.03125 / 0.0,F1,train,32.0,0.03125,0.0,sigmoid
0.3700991492506801,32.0 / 0.0625 / 0.0,F1,train,32.0,0.0625,0.0,sigmoid
0.2967338634572677,32.0 / 0.125 / 0.0,F1,train,32.0,0.125,0.0,sigmoid
0.3731652661064425,32.0 / 0.00012 / 0.1,F1,train,32.0,0.0001220703125,0.1,sigmoid
0.4465329991645781,32.0 / 0.00024 / 0.1,F1,train,32.0,0.000244140625,0.1,sigmoid
0.4542827657378741,32.0 / 0.00049 / 0.1,F1,train,32.0,0.00048828125,0.1,sigmoid
0.607215554142549,32.0 / 0.01562 / 0.1,F1,train,32.0,0.015625,0.1,sigmoid
0.5039546354115956,32.0 / 0.03125 / 0.1,F1,train,32.0,0.03125,0.1,sigmoid
0.3468594922396957,32.0 / 0.0625 / 0.1,F1,train,32.0,0.0625,0.1,sigmoid
0.2735950240831342,32.0 / 0.125 / 0.1,F1,train,32.0,0.125,0.1,sigmoid
0.3688888888888889,32.0 / 0.00024 / 1.0,F1,train,32.0,0.000244140625,1.0,sigmoid
0.4464985994397759,32.0 / 0.00049 / 1.0,F1,train,32.0,0.00048828125,1.0,sigmoid
0.4490540075679394,32.0 / 0.00098 / 1.0,F1,train,32.0,0.0009765625,1.0,sigmoid
0.4734984520123839,32.0 / 0.00195 / 1.0,F1,train,32.0,0.001953125,1.0,sigmoid
0.4768686868686869,32.0 / 0.00391 / 1.0,F1,train,32.0,0.00390625,1.0,sigmoid
0.4421815434858913,32.0 / 0.01562 / 1.0,F1,train,32.0,0.015625,1.0,sigmoid
0.3921157231953687,32.0 / 0.03125 / 1.0,F1,train,32.0,0.03125,1.0,sigmoid
0.2535468229845129,32.0 / 0.0625 / 1.0,F1,train,32.0,0.0625,1.0,sigmoid
0.2238602132979033,32.0 / 0.125 / 1.0,F1,train,32.0,0.125,1.0,sigmoid
0.2362144857943177,32.0 / 0.25 / 1.0,F1,train,32.0,0.25,1.0,sigmoid
0.3731652661064425,64.0 / 6e-05 / 0.0,F1,train,64.0,6.103515625e-05,0.0,sigmoid
0.4465329991645781,64.0 / 0.00012 / 0.0,F1,train,64.0,0.0001220703125,0.0,sigmoid
0.4542827657378741,64.0 / 0.00024 / 0.0,F1,train,64.0,0.000244140625,0.0,sigmoid
0.6631905665492003,64.0 / 0.01562 / 0.0,F1,train,64.0,0.015625,0.0,sigmoid
0.5191556599951381,64.0 / 0.03125 / 0.0,F1,train,64.0,0.03125,0.0,sigmoid
0.3954112554112554,64.0 / 0.0625 / 0.0,F1,train,64.0,0.0625,0.0,sigmoid
0.2977122002846611,64.0 / 0.125 / 0.0,F1,train,64.0,0.125,0.0,sigmoid
0.3731652661064425,64.0 / 6e-05 / 0.1,F1,train,64.0,6.103515625e-05,0.1,sigmoid
0.4465329991645781,64.0 / 0.00012 / 0.1,F1,train,64.0,0.0001220703125,0.1,sigmoid
0.4542827657378741,64.0 / 0.00024 / 0.1,F1,train,64.0,0.000244140625,0.1,sigmoid
0.5226830517153098,64.0 / 0.03125 / 0.1,F1,train,64.0,0.03125,0.1,sigmoid
0.3659440462918723,64.0 / 0.0625 / 0.1,F1,train,64.0,0.0625,0.1,sigmoid
0.2730769016826588,64.0 / 0.125 / 0.1,F1,train,64.0,0.125,0.1,sigmoid
0.3688888888888889,64.0 / 0.00012 / 1.0,F1,train,64.0,0.0001220703125,1.0,sigmoid
0.4464985994397759,64.0 / 0.00024 / 1.0,F1,train,64.0,0.000244140625,1.0,sigmoid
0.4490540075679394,64.0 / 0.00049 / 1.0,F1,train,64.0,0.00048828125,1.0,sigmoid
0.4734984520123839,64.0 / 0.00098 / 1.0,F1,train,64.0,0.0009765625,1.0,sigmoid
0.4768686868686869,64.0 / 0.00195 / 1.0,F1,train,64.0,0.001953125,1.0,sigmoid
0.4905734273289576,64.0 / 0.01562 / 1.0,F1,train,64.0,0.015625,1.0,sigmoid
0.3599191681800377,64.0 / 0.03125 / 1.0,F1,train,64.0,0.03125,1.0,sigmoid
0.2465675407055636,64.0 / 0.0625 / 1.0,F1,train,64.0,0.0625,1.0,sigmoid
0.2238602132979033,64.0 / 0.125 / 1.0,F1,train,64.0,0.125,1.0,sigmoid
0.2077729548079952,64.0 / 0.25 / 1.0,F1,train,64.0,0.25,1.0,sigmoid
0.3731652661064425,128.0 / 3e-05 / 0.0,F1,train,128.0,3.0517578125e-05,0.0,sigmoid
0.4465329991645781,128.0 / 6e-05 / 0.0,F1,train,128.0,6.103515625e-05,0.0,sigmoid
0.4542827657378741,128.0 / 0.00012 / 0.0,F1,train,128.0,0.0001220703125,0.0,sigmoid
0.7105376344086022,128.0 / 0.01562 / 0.0,F1,train,128.0,0.015625,0.0,sigmoid
0.5470547548438972,128.0 / 0.03125 / 0.0,F1,train,128.0,0.03125,0.0,sigmoid
0.3954112554112554,128.0 / 0.0625 / 0.0,F1,train,128.0,0.0625,0.0,sigmoid
0.2977122002846611,128.0 / 0.125 / 0.0,F1,train,128.0,0.125,0.0,sigmoid
0.3731652661064425,128.0 / 3e-05 / 0.1,F1,train,128.0,3.0517578125e-05,0.1,sigmoid
0.4465329991645781,128.0 / 6e-05 / 0.1,F1,train,128.0,6.103515625e-05,0.1,sigmoid
0.4542827657378741,128.0 / 0.00012 / 0.1,F1,train,128.0,0.0001220703125,0.1,sigmoid
0.6785640241759786,128.0 / 0.01562 / 0.1,F1,train,128.0,0.015625,0.1,sigmoid
0.4925667828106853,128.0 / 0.03125 / 0.1,F1,train,128.0,0.03125,0.1,sigmoid
0.355687636035462,128.0 / 0.0625 / 0.1,F1,train,128.0,0.0625,0.1,sigmoid
0.2730769016826588,128.0 / 0.125 / 0.1,F1,train,128.0,0.125,0.1,sigmoid
0.2849806337145852,128.0 / 0.25 / 0.1,F1,train,128.0,0.25,0.1,sigmoid
0.3688888888888889,128.0 / 6e-05 / 1.0,F1,train,128.0,6.103515625e-05,1.0,sigmoid
0.4464985994397759,128.0 / 0.00012 / 1.0,F1,train,128.0,0.0001220703125,1.0,sigmoid
0.4490540075679394,128.0 / 0.00024 / 1.0,F1,train,128.0,0.000244140625,1.0,sigmoid
0.4734984520123839,128.0 / 0.00049 / 1.0,F1,train,128.0,0.00048828125,1.0,sigmoid
0.463015873015873,128.0 / 0.00098 / 1.0,F1,train,128.0,0.0009765625,1.0,sigmoid
0.5521990171990171,128.0 / 0.00781 / 1.0,F1,train,128.0,0.0078125,1.0,sigmoid
0.4771557271557271,128.0 / 0.01562 / 1.0,F1,train,128.0,0.015625,1.0,sigmoid
0.3168716577540106,128.0 / 0.03125 / 1.0,F1,train,128.0,0.03125,1.0,sigmoid
0.2590958425923561,128.0 / 0.0625 / 1.0,F1,train,128.0,0.0625,1.0,sigmoid
0.247043886767291,128.0 / 0.125 / 1.0,F1,train,128.0,0.125,1.0,sigmoid
0.2108534322820037,128.0 / 0.25 / 1.0,F1,train,128.0,0.25,1.0,sigmoid
0.4465329991645781,256.0 / 3e-05 / 0.0,F1,train,256.0,3.0517578125e-05,0.0,sigmoid
0.4542827657378741,256.0 / 6e-05 / 0.0,F1,train,256.0,6.103515625e-05,0.0,sigmoid
0.732253238460135,256.0 / 0.01562 / 0.0,F1,train,256.0,0.015625,0.0,sigmoid
0.556843408903964,256.0 / 0.03125 / 0.0,F1,train,256.0,0.03125,0.0,sigmoid
0.3919191919191919,256.0 / 0.0625 / 0.0,F1,train,256.0,0.0625,0.0,sigmoid
0.2987281654515697,256.0 / 0.125 / 0.0,F1,train,256.0,0.125,0.0,sigmoid
0.4465329991645781,256.0 / 3e-05 / 0.1,F1,train,256.0,3.0517578125e-05,0.1,sigmoid
0.4542827657378741,256.0 / 6e-05 / 0.1,F1,train,256.0,6.103515625e-05,0.1,sigmoid
0.6732125019084385,256.0 / 0.01562 / 0.1,F1,train,256.0,0.015625,0.1,sigmoid
0.4989285714285715,256.0 / 0.03125 / 0.1,F1,train,256.0,0.03125,0.1,sigmoid
0.355687636035462,256.0 / 0.0625 / 0.1,F1,train,256.0,0.0625,0.1,sigmoid
0.2730769016826588,256.0 / 0.125 / 0.1,F1,train,256.0,0.125,0.1,sigmoid
0.2867197641493678,256.0 / 0.25 / 0.1,F1,train,256.0,0.25,0.1,sigmoid
0.3688888888888889,256.0 / 3e-05 / 1.0,F1,train,256.0,3.0517578125e-05,1.0,sigmoid
0.4464985994397759,256.0 / 6e-05 / 1.0,F1,train,256.0,6.103515625e-05,1.0,sigmoid
0.4490540075679394,256.0 / 0.00012 / 1.0,F1,train,256.0,0.0001220703125,1.0,sigmoid
0.4734984520123839,256.0 / 0.00024 / 1.0,F1,train,256.0,0.000244140625,1.0,sigmoid
0.473768561187916,256.0 / 0.00049 / 1.0,F1,train,256.0,0.00048828125,1.0,sigmoid
0.5671740858505565,256.0 / 0.00781 / 1.0,F1,train,256.0,0.0078125,1.0,sigmoid
0.4555555555555555,256.0 / 0.01562 / 1.0,F1,train,256.0,0.015625,1.0,sigmoid
0.3154886790306064,256.0 / 0.03125 / 1.0,F1,train,256.0,0.03125,1.0,sigmoid
0.2607284956535806,256.0 / 0.0625 / 1.0,F1,train,256.0,0.0625,1.0,sigmoid
0.2238602132979033,256.0 / 0.125 / 1.0,F1,train,256.0,0.125,1.0,sigmoid
0.237234893957583,256.0 / 0.25 / 1.0,F1,train,256.0,0.25,1.0,sigmoid
0.4542827657378741,512.0 / 3e-05 / 0.0,F1,train,512.0,3.0517578125e-05,0.0,sigmoid
0.7664642892229099,512.0 / 0.01562 / 0.0,F1,train,512.0,0.015625,0.0,sigmoid
0.6376644801497175,512.0 / 0.03125 / 0.0,F1,train,512.0,0.03125,0.0,sigmoid
0.3919191919191919,512.0 / 0.0625 / 0.0,F1,train,512.0,0.0625,0.0,sigmoid
0.2987281654515697,512.0 / 0.125 / 0.0,F1,train,512.0,0.125,0.0,sigmoid
0.4542827657378741,512.0 / 3e-05 / 0.1,F1,train,512.0,3.0517578125e-05,0.1,sigmoid
0.7246861818608203,512.0 / 0.01562 / 0.1,F1,train,512.0,0.015625,0.1,sigmoid
0.5705291005291006,512.0 / 0.03125 / 0.1,F1,train,512.0,0.03125,0.1,sigmoid
0.355687636035462,512.0 / 0.0625 / 0.1,F1,train,512.0,0.0625,0.1,sigmoid
